# RandomSeed is not predefined. Generated seed value:  8307697398501078500
# variable_neighborhood_search started at: 2024-03-17 12:34:07.535369
# Execution parameters: {'algorithm': 'variable_neighborhood_search', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/comb/ones_count_max_problem/outputs/dimension_10.csv', 'outputFileNameAppendTimeStamp': True, 'outputFields': 'iteration, evaluation, best_solution.string_representation()', 'outputMoments': 'after_algorithm, after_iteration', 'inputFilePath': 'opt/single_objective/comb/ones_count_max_problem/inputs/dimension_10.txt', 'inputFormat': 'txt', 'finishCriteria': 'evaluations & seconds', 'finishEvaluationsMax': 3000, 'finishIterationsMax': 0, 'finishSecondsMax': 0, 'randomSeed': 0, 'solutionEvaluationCacheIsUsed': True, 'solutionEvaluationCacheMaxSize': 100000, 'solutionDistanceCalculationCacheIsUsed': True, 'solutionDistanceCalculationCacheMaxSize': 300000, 'additionalStatisticsIsActive': True, 'additionalStatisticsKeep': 'none', 'additionalStatisticsMaxLocalOptimaCount': 5, 'kMin': 1, 'kMax': 3, 'localSearchType': 'localSearchBestImprovement', 'solutionType': 'BitArray', 'log': 'warning'}
iteration	evaluation	step_name	best_solution_string_representation	best_solution_fitness_value	best_solution_objective_value	best_solution_is_feasible	
518	1666	a_i	1111111111	10	10	True	
519	1667	a_i	1111111111	10	10	True	
520	1668	a_i	1111111111	10	10	True	
521	1669	a_i	1111111111	10	10	True	
522	1670	a_i	1111111111	10	10	True	
523	1671	a_i	1111111111	10	10	True	
524	1672	a_i	1111111111	10	10	True	
525	1673	a_i	1111111111	10	10	True	
526	1674	a_i	1111111111	10	10	True	
527	1675	a_i	1111111111	10	10	True	
528	1676	a_i	1111111111	10	10	True	
529	1677	a_i	1111111111	10	10	True	
530	1678	a_i	1111111111	10	10	True	
531	1679	a_i	1111111111	10	10	True	
532	1680	a_i	1111111111	10	10	True	
533	1681	a_i	1111111111	10	10	True	
534	1682	a_i	1111111111	10	10	True	
535	1683	a_i	1111111111	10	10	True	
536	1684	a_i	1111111111	10	10	True	
537	1685	a_i	1111111111	10	10	True	
538	1686	a_i	1111111111	10	10	True	
539	1687	a_i	1111111111	10	10	True	
540	1688	a_i	1111111111	10	10	True	
541	1689	a_i	1111111111	10	10	True	
542	1690	a_i	1111111111	10	10	True	
543	1691	a_i	1111111111	10	10	True	
544	1692	a_i	1111111111	10	10	True	
545	1693	a_i	1111111111	10	10	True	
546	1694	a_i	1111111111	10	10	True	
547	1695	a_i	1111111111	10	10	True	
548	1696	a_i	1111111111	10	10	True	
549	1697	a_i	1111111111	10	10	True	
550	1698	a_i	1111111111	10	10	True	
551	1699	a_i	1111111111	10	10	True	
552	1700	a_i	1111111111	10	10	True	
553	1701	a_i	1111111111	10	10	True	
554	1702	a_i	1111111111	10	10	True	
555	1703	a_i	1111111111	10	10	True	
556	1704	a_i	1111111111	10	10	True	
557	1705	a_i	1111111111	10	10	True	
558	1706	a_i	1111111111	10	10	True	
559	1707	a_i	1111111111	10	10	True	
560	1708	a_i	1111111111	10	10	True	
561	1709	a_i	1111111111	10	10	True	
562	1710	a_i	1111111111	10	10	True	
563	1711	a_i	1111111111	10	10	True	
564	1712	a_i	1111111111	10	10	True	
565	1713	a_i	1111111111	10	10	True	
566	1714	a_i	1111111111	10	10	True	
567	1715	a_i	1111111111	10	10	True	
568	1716	a_i	1111111111	10	10	True	
569	1717	a_i	1111111111	10	10	True	
570	1718	a_i	1111111111	10	10	True	
571	1719	a_i	1111111111	10	10	True	
572	1720	a_i	1111111111	10	10	True	
573	1721	a_i	1111111111	10	10	True	
574	1722	a_i	1111111111	10	10	True	
575	1723	a_i	1111111111	10	10	True	
576	1724	a_i	1111111111	10	10	True	
577	1725	a_i	1111111111	10	10	True	
578	1726	a_i	1111111111	10	10	True	
579	1727	a_i	1111111111	10	10	True	
580	1728	a_i	1111111111	10	10	True	
581	1729	a_i	1111111111	10	10	True	
582	1730	a_i	1111111111	10	10	True	
583	1731	a_i	1111111111	10	10	True	
584	1732	a_i	1111111111	10	10	True	
585	1733	a_i	1111111111	10	10	True	
586	1734	a_i	1111111111	10	10	True	
587	1735	a_i	1111111111	10	10	True	
588	1736	a_i	1111111111	10	10	True	
589	1737	a_i	1111111111	10	10	True	
590	1738	a_i	1111111111	10	10	True	
591	1739	a_i	1111111111	10	10	True	
592	1740	a_i	1111111111	10	10	True	
593	1741	a_i	1111111111	10	10	True	
594	1742	a_i	1111111111	10	10	True	
595	1743	a_i	1111111111	10	10	True	
596	1744	a_i	1111111111	10	10	True	
597	1745	a_i	1111111111	10	10	True	
598	1746	a_i	1111111111	10	10	True	
599	1747	a_i	1111111111	10	10	True	
600	1748	a_i	1111111111	10	10	True	
601	1749	a_i	1111111111	10	10	True	
602	1750	a_i	1111111111	10	10	True	
603	1751	a_i	1111111111	10	10	True	
604	1752	a_i	1111111111	10	10	True	
605	1753	a_i	1111111111	10	10	True	
606	1754	a_i	1111111111	10	10	True	
607	1755	a_i	1111111111	10	10	True	
608	1756	a_i	1111111111	10	10	True	
609	1757	a_i	1111111111	10	10	True	
610	1758	a_i	1111111111	10	10	True	
611	1759	a_i	1111111111	10	10	True	
612	1760	a_i	1111111111	10	10	True	
613	1761	a_i	1111111111	10	10	True	
614	1762	a_i	1111111111	10	10	True	
615	1763	a_i	1111111111	10	10	True	
616	1764	a_i	1111111111	10	10	True	
617	1765	a_i	1111111111	10	10	True	
618	1766	a_i	1111111111	10	10	True	
619	1767	a_i	1111111111	10	10	True	
620	1768	a_i	1111111111	10	10	True	
621	1769	a_i	1111111111	10	10	True	
622	1770	a_i	1111111111	10	10	True	
623	1771	a_i	1111111111	10	10	True	
624	1772	a_i	1111111111	10	10	True	
625	1773	a_i	1111111111	10	10	True	
626	1774	a_i	1111111111	10	10	True	
627	1775	a_i	1111111111	10	10	True	
628	1776	a_i	1111111111	10	10	True	
629	1777	a_i	1111111111	10	10	True	
630	1778	a_i	1111111111	10	10	True	
631	1779	a_i	1111111111	10	10	True	
632	1780	a_i	1111111111	10	10	True	
633	1781	a_i	1111111111	10	10	True	
634	1782	a_i	1111111111	10	10	True	
635	1783	a_i	1111111111	10	10	True	
636	1784	a_i	1111111111	10	10	True	
637	1785	a_i	1111111111	10	10	True	
638	1786	a_i	1111111111	10	10	True	
639	1787	a_i	1111111111	10	10	True	
640	1788	a_i	1111111111	10	10	True	
641	1789	a_i	1111111111	10	10	True	
642	1790	a_i	1111111111	10	10	True	
643	1791	a_i	1111111111	10	10	True	
644	1792	a_i	1111111111	10	10	True	
645	1793	a_i	1111111111	10	10	True	
646	1794	a_i	1111111111	10	10	True	
647	1795	a_i	1111111111	10	10	True	
648	1796	a_i	1111111111	10	10	True	
649	1797	a_i	1111111111	10	10	True	
650	1798	a_i	1111111111	10	10	True	
651	1799	a_i	1111111111	10	10	True	
652	1800	a_i	1111111111	10	10	True	
653	1801	a_i	1111111111	10	10	True	
654	1802	a_i	1111111111	10	10	True	
655	1803	a_i	1111111111	10	10	True	
656	1804	a_i	1111111111	10	10	True	
657	1805	a_i	1111111111	10	10	True	
658	1806	a_i	1111111111	10	10	True	
659	1807	a_i	1111111111	10	10	True	
660	1808	a_i	1111111111	10	10	True	
661	1809	a_i	1111111111	10	10	True	
662	1810	a_i	1111111111	10	10	True	
663	1811	a_i	1111111111	10	10	True	
664	1812	a_i	1111111111	10	10	True	
665	1813	a_i	1111111111	10	10	True	
666	1814	a_i	1111111111	10	10	True	
667	1815	a_i	1111111111	10	10	True	
668	1816	a_i	1111111111	10	10	True	
669	1817	a_i	1111111111	10	10	True	
670	1818	a_i	1111111111	10	10	True	
671	1819	a_i	1111111111	10	10	True	
672	1820	a_i	1111111111	10	10	True	
673	1821	a_i	1111111111	10	10	True	
674	1822	a_i	1111111111	10	10	True	
675	1823	a_i	1111111111	10	10	True	
676	1824	a_i	1111111111	10	10	True	
677	1825	a_i	1111111111	10	10	True	
678	1826	a_i	1111111111	10	10	True	
679	1827	a_i	1111111111	10	10	True	
680	1828	a_i	1111111111	10	10	True	
681	1829	a_i	1111111111	10	10	True	
682	1830	a_i	1111111111	10	10	True	
683	1831	a_i	1111111111	10	10	True	
684	1832	a_i	1111111111	10	10	True	
685	1833	a_i	1111111111	10	10	True	
686	1834	a_i	1111111111	10	10	True	
687	1835	a_i	1111111111	10	10	True	
688	1836	a_i	1111111111	10	10	True	
689	1837	a_i	1111111111	10	10	True	
690	1838	a_i	1111111111	10	10	True	
691	1839	a_i	1111111111	10	10	True	
692	1840	a_i	1111111111	10	10	True	
693	1841	a_i	1111111111	10	10	True	
694	1842	a_i	1111111111	10	10	True	
695	1843	a_i	1111111111	10	10	True	
696	1844	a_i	1111111111	10	10	True	
697	1845	a_i	1111111111	10	10	True	
698	1846	a_i	1111111111	10	10	True	
699	1847	a_i	1111111111	10	10	True	
700	1848	a_i	1111111111	10	10	True	
701	1849	a_i	1111111111	10	10	True	
702	1850	a_i	1111111111	10	10	True	
703	1851	a_i	1111111111	10	10	True	
704	1852	a_i	1111111111	10	10	True	
705	1853	a_i	1111111111	10	10	True	
706	1854	a_i	1111111111	10	10	True	
707	1855	a_i	1111111111	10	10	True	
708	1856	a_i	1111111111	10	10	True	
709	1857	a_i	1111111111	10	10	True	
710	1858	a_i	1111111111	10	10	True	
711	1859	a_i	1111111111	10	10	True	
712	1860	a_i	1111111111	10	10	True	
713	1861	a_i	1111111111	10	10	True	
714	1862	a_i	1111111111	10	10	True	
715	1863	a_i	1111111111	10	10	True	
716	1864	a_i	1111111111	10	10	True	
717	1865	a_i	1111111111	10	10	True	
718	1866	a_i	1111111111	10	10	True	
719	1867	a_i	1111111111	10	10	True	
720	1868	a_i	1111111111	10	10	True	
721	1869	a_i	1111111111	10	10	True	
722	1870	a_i	1111111111	10	10	True	
723	1871	a_i	1111111111	10	10	True	
724	1872	a_i	1111111111	10	10	True	
725	1873	a_i	1111111111	10	10	True	
726	1874	a_i	1111111111	10	10	True	
727	1875	a_i	1111111111	10	10	True	
728	1876	a_i	1111111111	10	10	True	
729	1877	a_i	1111111111	10	10	True	
730	1878	a_i	1111111111	10	10	True	
731	1879	a_i	1111111111	10	10	True	
732	1880	a_i	1111111111	10	10	True	
733	1881	a_i	1111111111	10	10	True	
734	1882	a_i	1111111111	10	10	True	
735	1883	a_i	1111111111	10	10	True	
736	1884	a_i	1111111111	10	10	True	
737	1885	a_i	1111111111	10	10	True	
738	1886	a_i	1111111111	10	10	True	
739	1887	a_i	1111111111	10	10	True	
740	1888	a_i	1111111111	10	10	True	
741	1889	a_i	1111111111	10	10	True	
742	1890	a_i	1111111111	10	10	True	
743	1891	a_i	1111111111	10	10	True	
744	1892	a_i	1111111111	10	10	True	
745	1893	a_i	1111111111	10	10	True	
746	1894	a_i	1111111111	10	10	True	
747	1895	a_i	1111111111	10	10	True	
748	1896	a_i	1111111111	10	10	True	
749	1897	a_i	1111111111	10	10	True	
750	1898	a_i	1111111111	10	10	True	
751	1899	a_i	1111111111	10	10	True	
752	1900	a_i	1111111111	10	10	True	
753	1901	a_i	1111111111	10	10	True	
754	1902	a_i	1111111111	10	10	True	
755	1903	a_i	1111111111	10	10	True	
756	1904	a_i	1111111111	10	10	True	
757	1905	a_i	1111111111	10	10	True	
758	1906	a_i	1111111111	10	10	True	
759	1907	a_i	1111111111	10	10	True	
760	1908	a_i	1111111111	10	10	True	
761	1909	a_i	1111111111	10	10	True	
762	1910	a_i	1111111111	10	10	True	
763	1911	a_i	1111111111	10	10	True	
764	1912	a_i	1111111111	10	10	True	
765	1913	a_i	1111111111	10	10	True	
766	1914	a_i	1111111111	10	10	True	
767	1915	a_i	1111111111	10	10	True	
768	1916	a_i	1111111111	10	10	True	
769	1917	a_i	1111111111	10	10	True	
770	1918	a_i	1111111111	10	10	True	
771	1919	a_i	1111111111	10	10	True	
772	1920	a_i	1111111111	10	10	True	
773	1921	a_i	1111111111	10	10	True	
774	1922	a_i	1111111111	10	10	True	
775	1923	a_i	1111111111	10	10	True	
776	1924	a_i	1111111111	10	10	True	
777	1925	a_i	1111111111	10	10	True	
778	1926	a_i	1111111111	10	10	True	
779	1927	a_i	1111111111	10	10	True	
780	1928	a_i	1111111111	10	10	True	
781	1929	a_i	1111111111	10	10	True	
782	1930	a_i	1111111111	10	10	True	
783	1931	a_i	1111111111	10	10	True	
784	1932	a_i	1111111111	10	10	True	
785	1933	a_i	1111111111	10	10	True	
786	1934	a_i	1111111111	10	10	True	
787	1935	a_i	1111111111	10	10	True	
788	1936	a_i	1111111111	10	10	True	
789	1937	a_i	1111111111	10	10	True	
790	1938	a_i	1111111111	10	10	True	
791	1939	a_i	1111111111	10	10	True	
792	1940	a_i	1111111111	10	10	True	
793	1941	a_i	1111111111	10	10	True	
794	1942	a_i	1111111111	10	10	True	
795	1943	a_i	1111111111	10	10	True	
796	1944	a_i	1111111111	10	10	True	
797	1945	a_i	1111111111	10	10	True	
798	1946	a_i	1111111111	10	10	True	
799	1947	a_i	1111111111	10	10	True	
800	1948	a_i	1111111111	10	10	True	
801	1949	a_i	1111111111	10	10	True	
802	1950	a_i	1111111111	10	10	True	
803	1951	a_i	1111111111	10	10	True	
804	1952	a_i	1111111111	10	10	True	
805	1953	a_i	1111111111	10	10	True	
806	1954	a_i	1111111111	10	10	True	
807	1955	a_i	1111111111	10	10	True	
808	1956	a_i	1111111111	10	10	True	
809	1957	a_i	1111111111	10	10	True	
810	1958	a_i	1111111111	10	10	True	
811	1959	a_i	1111111111	10	10	True	
812	1960	a_i	1111111111	10	10	True	
813	1961	a_i	1111111111	10	10	True	
814	1962	a_i	1111111111	10	10	True	
815	1963	a_i	1111111111	10	10	True	
816	1964	a_i	1111111111	10	10	True	
817	1965	a_i	1111111111	10	10	True	
818	1966	a_i	1111111111	10	10	True	
819	1967	a_i	1111111111	10	10	True	
820	1968	a_i	1111111111	10	10	True	
821	1969	a_i	1111111111	10	10	True	
822	1970	a_i	1111111111	10	10	True	
823	1971	a_i	1111111111	10	10	True	
824	1972	a_i	1111111111	10	10	True	
825	1973	a_i	1111111111	10	10	True	
826	1974	a_i	1111111111	10	10	True	
827	1975	a_i	1111111111	10	10	True	
828	1976	a_i	1111111111	10	10	True	
829	1977	a_i	1111111111	10	10	True	
830	1978	a_i	1111111111	10	10	True	
831	1979	a_i	1111111111	10	10	True	
832	1980	a_i	1111111111	10	10	True	
833	1981	a_i	1111111111	10	10	True	
834	1982	a_i	1111111111	10	10	True	
835	1983	a_i	1111111111	10	10	True	
836	1984	a_i	1111111111	10	10	True	
837	1985	a_i	1111111111	10	10	True	
838	1986	a_i	1111111111	10	10	True	
839	1987	a_i	1111111111	10	10	True	
840	1988	a_i	1111111111	10	10	True	
841	1989	a_i	1111111111	10	10	True	
842	1990	a_i	1111111111	10	10	True	
843	1991	a_i	1111111111	10	10	True	
844	1992	a_i	1111111111	10	10	True	
845	1993	a_i	1111111111	10	10	True	
846	1994	a_i	1111111111	10	10	True	
847	1995	a_i	1111111111	10	10	True	
848	1996	a_i	1111111111	10	10	True	
849	1997	a_i	1111111111	10	10	True	
850	1998	a_i	1111111111	10	10	True	
851	1999	a_i	1111111111	10	10	True	
852	2000	a_i	1111111111	10	10	True	
853	2001	a_i	1111111111	10	10	True	
854	2002	a_i	1111111111	10	10	True	
855	2003	a_i	1111111111	10	10	True	
856	2004	a_i	1111111111	10	10	True	
857	2005	a_i	1111111111	10	10	True	
858	2006	a_i	1111111111	10	10	True	
859	2007	a_i	1111111111	10	10	True	
860	2008	a_i	1111111111	10	10	True	
861	2009	a_i	1111111111	10	10	True	
862	2010	a_i	1111111111	10	10	True	
863	2011	a_i	1111111111	10	10	True	
864	2012	a_i	1111111111	10	10	True	
865	2013	a_i	1111111111	10	10	True	
866	2014	a_i	1111111111	10	10	True	
867	2015	a_i	1111111111	10	10	True	
868	2016	a_i	1111111111	10	10	True	
869	2017	a_i	1111111111	10	10	True	
870	2018	a_i	1111111111	10	10	True	
871	2019	a_i	1111111111	10	10	True	
872	2020	a_i	1111111111	10	10	True	
873	2021	a_i	1111111111	10	10	True	
874	2022	a_i	1111111111	10	10	True	
875	2023	a_i	1111111111	10	10	True	
876	2024	a_i	1111111111	10	10	True	
877	2025	a_i	1111111111	10	10	True	
878	2026	a_i	1111111111	10	10	True	
879	2027	a_i	1111111111	10	10	True	
880	2028	a_i	1111111111	10	10	True	
881	2029	a_i	1111111111	10	10	True	
882	2030	a_i	1111111111	10	10	True	
883	2031	a_i	1111111111	10	10	True	
884	2032	a_i	1111111111	10	10	True	
885	2033	a_i	1111111111	10	10	True	
886	2034	a_i	1111111111	10	10	True	
887	2035	a_i	1111111111	10	10	True	
888	2036	a_i	1111111111	10	10	True	
889	2037	a_i	1111111111	10	10	True	
890	2038	a_i	1111111111	10	10	True	
891	2039	a_i	1111111111	10	10	True	
892	2040	a_i	1111111111	10	10	True	
893	2041	a_i	1111111111	10	10	True	
894	2042	a_i	1111111111	10	10	True	
895	2043	a_i	1111111111	10	10	True	
896	2044	a_i	1111111111	10	10	True	
897	2045	a_i	1111111111	10	10	True	
898	2046	a_i	1111111111	10	10	True	
899	2047	a_i	1111111111	10	10	True	
900	2048	a_i	1111111111	10	10	True	
901	2049	a_i	1111111111	10	10	True	
902	2050	a_i	1111111111	10	10	True	
903	2051	a_i	1111111111	10	10	True	
904	2052	a_i	1111111111	10	10	True	
905	2053	a_i	1111111111	10	10	True	
906	2054	a_i	1111111111	10	10	True	
907	2055	a_i	1111111111	10	10	True	
908	2056	a_i	1111111111	10	10	True	
909	2057	a_i	1111111111	10	10	True	
910	2058	a_i	1111111111	10	10	True	
911	2059	a_i	1111111111	10	10	True	
912	2060	a_i	1111111111	10	10	True	
913	2061	a_i	1111111111	10	10	True	
914	2062	a_i	1111111111	10	10	True	
915	2063	a_i	1111111111	10	10	True	
916	2064	a_i	1111111111	10	10	True	
917	2065	a_i	1111111111	10	10	True	
918	2066	a_i	1111111111	10	10	True	
919	2067	a_i	1111111111	10	10	True	
920	2068	a_i	1111111111	10	10	True	
921	2069	a_i	1111111111	10	10	True	
922	2070	a_i	1111111111	10	10	True	
923	2071	a_i	1111111111	10	10	True	
924	2072	a_i	1111111111	10	10	True	
925	2073	a_i	1111111111	10	10	True	
926	2074	a_i	1111111111	10	10	True	
927	2075	a_i	1111111111	10	10	True	
928	2076	a_i	1111111111	10	10	True	
929	2077	a_i	1111111111	10	10	True	
930	2078	a_i	1111111111	10	10	True	
931	2079	a_i	1111111111	10	10	True	
932	2080	a_i	1111111111	10	10	True	
933	2081	a_i	1111111111	10	10	True	
934	2082	a_i	1111111111	10	10	True	
935	2083	a_i	1111111111	10	10	True	
936	2084	a_i	1111111111	10	10	True	
937	2085	a_i	1111111111	10	10	True	
938	2086	a_i	1111111111	10	10	True	
939	2087	a_i	1111111111	10	10	True	
940	2088	a_i	1111111111	10	10	True	
941	2089	a_i	1111111111	10	10	True	
942	2090	a_i	1111111111	10	10	True	
943	2091	a_i	1111111111	10	10	True	
944	2092	a_i	1111111111	10	10	True	
945	2093	a_i	1111111111	10	10	True	
946	2094	a_i	1111111111	10	10	True	
947	2095	a_i	1111111111	10	10	True	
948	2096	a_i	1111111111	10	10	True	
949	2097	a_i	1111111111	10	10	True	
950	2098	a_i	1111111111	10	10	True	
951	2099	a_i	1111111111	10	10	True	
952	2100	a_i	1111111111	10	10	True	
953	2101	a_i	1111111111	10	10	True	
954	2102	a_i	1111111111	10	10	True	
955	2103	a_i	1111111111	10	10	True	
956	2104	a_i	1111111111	10	10	True	
957	2105	a_i	1111111111	10	10	True	
958	2106	a_i	1111111111	10	10	True	
959	2107	a_i	1111111111	10	10	True	
960	2108	a_i	1111111111	10	10	True	
961	2109	a_i	1111111111	10	10	True	
962	2110	a_i	1111111111	10	10	True	
963	2111	a_i	1111111111	10	10	True	
964	2112	a_i	1111111111	10	10	True	
965	2113	a_i	1111111111	10	10	True	
966	2114	a_i	1111111111	10	10	True	
967	2115	a_i	1111111111	10	10	True	
968	2116	a_i	1111111111	10	10	True	
969	2117	a_i	1111111111	10	10	True	
970	2118	a_i	1111111111	10	10	True	
971	2119	a_i	1111111111	10	10	True	
972	2120	a_i	1111111111	10	10	True	
973	2121	a_i	1111111111	10	10	True	
974	2122	a_i	1111111111	10	10	True	
975	2123	a_i	1111111111	10	10	True	
976	2124	a_i	1111111111	10	10	True	
977	2125	a_i	1111111111	10	10	True	
978	2126	a_i	1111111111	10	10	True	
979	2127	a_i	1111111111	10	10	True	
980	2128	a_i	1111111111	10	10	True	
981	2129	a_i	1111111111	10	10	True	
982	2130	a_i	1111111111	10	10	True	
983	2131	a_i	1111111111	10	10	True	
984	2132	a_i	1111111111	10	10	True	
985	2133	a_i	1111111111	10	10	True	
986	2134	a_i	1111111111	10	10	True	
987	2135	a_i	1111111111	10	10	True	
988	2136	a_i	1111111111	10	10	True	
989	2137	a_i	1111111111	10	10	True	
990	2138	a_i	1111111111	10	10	True	
991	2139	a_i	1111111111	10	10	True	
992	2140	a_i	1111111111	10	10	True	
993	2141	a_i	1111111111	10	10	True	
994	2142	a_i	1111111111	10	10	True	
995	2143	a_i	1111111111	10	10	True	
996	2144	a_i	1111111111	10	10	True	
997	2145	a_i	1111111111	10	10	True	
998	2146	a_i	1111111111	10	10	True	
999	2147	a_i	1111111111	10	10	True	
1000	2148	a_i	1111111111	10	10	True	
1001	2149	a_i	1111111111	10	10	True	
1002	2150	a_i	1111111111	10	10	True	
1003	2151	a_i	1111111111	10	10	True	
1004	2152	a_i	1111111111	10	10	True	
1005	2153	a_i	1111111111	10	10	True	
1006	2154	a_i	1111111111	10	10	True	
1007	2155	a_i	1111111111	10	10	True	
1008	2156	a_i	1111111111	10	10	True	
1009	2157	a_i	1111111111	10	10	True	
1010	2158	a_i	1111111111	10	10	True	
1011	2159	a_i	1111111111	10	10	True	
1012	2160	a_i	1111111111	10	10	True	
1013	2161	a_i	1111111111	10	10	True	
1014	2162	a_i	1111111111	10	10	True	
1015	2163	a_i	1111111111	10	10	True	
1016	2164	a_i	1111111111	10	10	True	
1017	2165	a_i	1111111111	10	10	True	
1018	2166	a_i	1111111111	10	10	True	
1019	2167	a_i	1111111111	10	10	True	
1020	2168	a_i	1111111111	10	10	True	
1021	2169	a_i	1111111111	10	10	True	
1022	2170	a_i	1111111111	10	10	True	
1023	2171	a_i	1111111111	10	10	True	
1024	2172	a_i	1111111111	10	10	True	
1025	2173	a_i	1111111111	10	10	True	
1026	2174	a_i	1111111111	10	10	True	
1027	2175	a_i	1111111111	10	10	True	
1028	2176	a_i	1111111111	10	10	True	
1029	2177	a_i	1111111111	10	10	True	
1030	2178	a_i	1111111111	10	10	True	
1031	2179	a_i	1111111111	10	10	True	
1032	2180	a_i	1111111111	10	10	True	
1033	2181	a_i	1111111111	10	10	True	
1034	2182	a_i	1111111111	10	10	True	
1035	2183	a_i	1111111111	10	10	True	
1036	2184	a_i	1111111111	10	10	True	
1037	2185	a_i	1111111111	10	10	True	
1038	2186	a_i	1111111111	10	10	True	
1039	2187	a_i	1111111111	10	10	True	
1040	2188	a_i	1111111111	10	10	True	
1041	2189	a_i	1111111111	10	10	True	
1042	2190	a_i	1111111111	10	10	True	
1043	2191	a_i	1111111111	10	10	True	
1044	2192	a_i	1111111111	10	10	True	
1045	2193	a_i	1111111111	10	10	True	
1046	2194	a_i	1111111111	10	10	True	
1047	2195	a_i	1111111111	10	10	True	
1048	2196	a_i	1111111111	10	10	True	
1049	2197	a_i	1111111111	10	10	True	
1050	2198	a_i	1111111111	10	10	True	
1051	2199	a_i	1111111111	10	10	True	
1052	2200	a_i	1111111111	10	10	True	
1053	2201	a_i	1111111111	10	10	True	
1054	2202	a_i	1111111111	10	10	True	
1055	2203	a_i	1111111111	10	10	True	
1056	2204	a_i	1111111111	10	10	True	
1057	2205	a_i	1111111111	10	10	True	
1058	2206	a_i	1111111111	10	10	True	
1059	2207	a_i	1111111111	10	10	True	
1060	2208	a_i	1111111111	10	10	True	
1061	2209	a_i	1111111111	10	10	True	
1062	2210	a_i	1111111111	10	10	True	
1063	2211	a_i	1111111111	10	10	True	
1064	2212	a_i	1111111111	10	10	True	
1065	2213	a_i	1111111111	10	10	True	
1066	2214	a_i	1111111111	10	10	True	
1067	2215	a_i	1111111111	10	10	True	
1068	2216	a_i	1111111111	10	10	True	
1069	2217	a_i	1111111111	10	10	True	
1070	2218	a_i	1111111111	10	10	True	
1071	2219	a_i	1111111111	10	10	True	
1072	2220	a_i	1111111111	10	10	True	
1073	2221	a_i	1111111111	10	10	True	
1074	2222	a_i	1111111111	10	10	True	
1075	2223	a_i	1111111111	10	10	True	
1076	2224	a_i	1111111111	10	10	True	
1077	2225	a_i	1111111111	10	10	True	
1078	2226	a_i	1111111111	10	10	True	
1079	2227	a_i	1111111111	10	10	True	
1080	2228	a_i	1111111111	10	10	True	
1081	2229	a_i	1111111111	10	10	True	
1082	2230	a_i	1111111111	10	10	True	
1083	2231	a_i	1111111111	10	10	True	
1084	2232	a_i	1111111111	10	10	True	
1085	2233	a_i	1111111111	10	10	True	
1086	2234	a_i	1111111111	10	10	True	
1087	2235	a_i	1111111111	10	10	True	
1088	2236	a_i	1111111111	10	10	True	
1089	2237	a_i	1111111111	10	10	True	
1090	2238	a_i	1111111111	10	10	True	
1091	2239	a_i	1111111111	10	10	True	
1092	2240	a_i	1111111111	10	10	True	
1093	2241	a_i	1111111111	10	10	True	
1094	2242	a_i	1111111111	10	10	True	
1095	2243	a_i	1111111111	10	10	True	
1096	2244	a_i	1111111111	10	10	True	
1097	2245	a_i	1111111111	10	10	True	
1098	2246	a_i	1111111111	10	10	True	
1099	2247	a_i	1111111111	10	10	True	
1100	2248	a_i	1111111111	10	10	True	
1101	2249	a_i	1111111111	10	10	True	
1102	2250	a_i	1111111111	10	10	True	
1103	2251	a_i	1111111111	10	10	True	
1104	2252	a_i	1111111111	10	10	True	
1105	2253	a_i	1111111111	10	10	True	
1106	2254	a_i	1111111111	10	10	True	
1107	2255	a_i	1111111111	10	10	True	
1108	2256	a_i	1111111111	10	10	True	
1109	2257	a_i	1111111111	10	10	True	
1110	2258	a_i	1111111111	10	10	True	
1111	2259	a_i	1111111111	10	10	True	
1112	2260	a_i	1111111111	10	10	True	
1113	2261	a_i	1111111111	10	10	True	
1114	2262	a_i	1111111111	10	10	True	
1115	2263	a_i	1111111111	10	10	True	
1116	2264	a_i	1111111111	10	10	True	
1117	2265	a_i	1111111111	10	10	True	
1118	2266	a_i	1111111111	10	10	True	
1119	2267	a_i	1111111111	10	10	True	
1120	2268	a_i	1111111111	10	10	True	
1121	2269	a_i	1111111111	10	10	True	
1122	2270	a_i	1111111111	10	10	True	
1123	2271	a_i	1111111111	10	10	True	
1124	2272	a_i	1111111111	10	10	True	
1125	2273	a_i	1111111111	10	10	True	
1126	2274	a_i	1111111111	10	10	True	
1127	2275	a_i	1111111111	10	10	True	
1128	2276	a_i	1111111111	10	10	True	
1129	2277	a_i	1111111111	10	10	True	
1130	2278	a_i	1111111111	10	10	True	
1131	2279	a_i	1111111111	10	10	True	
1132	2280	a_i	1111111111	10	10	True	
1133	2281	a_i	1111111111	10	10	True	
1134	2282	a_i	1111111111	10	10	True	
1135	2283	a_i	1111111111	10	10	True	
1136	2284	a_i	1111111111	10	10	True	
1137	2285	a_i	1111111111	10	10	True	
1138	2286	a_i	1111111111	10	10	True	
1139	2287	a_i	1111111111	10	10	True	
1140	2288	a_i	1111111111	10	10	True	
1141	2289	a_i	1111111111	10	10	True	
1142	2290	a_i	1111111111	10	10	True	
1143	2291	a_i	1111111111	10	10	True	
1144	2292	a_i	1111111111	10	10	True	
1145	2293	a_i	1111111111	10	10	True	
1146	2294	a_i	1111111111	10	10	True	
