# RandomSeed is not predefined. Generated seed value:  4110100093912798890
# variable_neighborhood_search started at: 2024-01-15 09:22:04.889723
# Execution parameters: {'algorithm': 'variable_neighborhood_search', 'writeToOutputFile': True, 'outputFilePath': 'opt/single_objective/comb/ones_count_max_problem/outputs/dimension_10.csv', 'outputFileNameAppendTimeStamp': True, 'outputFields': 'iteration, evaluation, best_solution.argument()', 'outputMoments': 'after_algorithm, after_iteration', 'inputFilePath': 'opt/single_objective/comb/ones_count_max_problem/inputs/dimension_10.txt', 'inputFormat': 'txt', 'finishCriteria': 'evaluations & seconds', 'finishEvaluationsMax': 3000, 'finishIterationsMax': 0, 'finishSecondsMax': 0, 'randomSeed': 0, 'solutionEvaluationCacheIsUsed': True, 'solutionEvaluationCacheMaxSize': 100000, 'solutionDistanceCalculationCacheIsUsed': True, 'solutionDistanceCalculationCacheMaxSize': 300000, 'additionalStatisticsIsActive': True, 'additionalStatisticsKeep': 'none', 'additionalStatisticsMaxLocalOptimaCount': 5, 'kMin': 1, 'kMax': 3, 'localSearchType': 'localSearchBestImprovement', 'solutionType': 'BitArray', 'log': 'warning'}
iteration	evaluation	step_name	best_solution_string_representation	best_solution_fitness_value	best_solution_objective_value	best_solution_is_feasible	best_solution_argument	
322	1500	a_i	1111111111	10	10	True	XXX	
323	1501	a_i	1111111111	10	10	True	XXX	
324	1502	a_i	1111111111	10	10	True	XXX	
325	1503	a_i	1111111111	10	10	True	XXX	
326	1504	a_i	1111111111	10	10	True	XXX	
327	1505	a_i	1111111111	10	10	True	XXX	
328	1506	a_i	1111111111	10	10	True	XXX	
329	1507	a_i	1111111111	10	10	True	XXX	
330	1508	a_i	1111111111	10	10	True	XXX	
331	1509	a_i	1111111111	10	10	True	XXX	
332	1510	a_i	1111111111	10	10	True	XXX	
333	1511	a_i	1111111111	10	10	True	XXX	
334	1512	a_i	1111111111	10	10	True	XXX	
335	1513	a_i	1111111111	10	10	True	XXX	
336	1514	a_i	1111111111	10	10	True	XXX	
337	1515	a_i	1111111111	10	10	True	XXX	
338	1516	a_i	1111111111	10	10	True	XXX	
339	1517	a_i	1111111111	10	10	True	XXX	
340	1518	a_i	1111111111	10	10	True	XXX	
341	1519	a_i	1111111111	10	10	True	XXX	
342	1520	a_i	1111111111	10	10	True	XXX	
343	1521	a_i	1111111111	10	10	True	XXX	
344	1522	a_i	1111111111	10	10	True	XXX	
345	1523	a_i	1111111111	10	10	True	XXX	
346	1524	a_i	1111111111	10	10	True	XXX	
347	1525	a_i	1111111111	10	10	True	XXX	
348	1526	a_i	1111111111	10	10	True	XXX	
349	1527	a_i	1111111111	10	10	True	XXX	
350	1528	a_i	1111111111	10	10	True	XXX	
351	1529	a_i	1111111111	10	10	True	XXX	
352	1530	a_i	1111111111	10	10	True	XXX	
353	1531	a_i	1111111111	10	10	True	XXX	
354	1532	a_i	1111111111	10	10	True	XXX	
355	1533	a_i	1111111111	10	10	True	XXX	
356	1534	a_i	1111111111	10	10	True	XXX	
357	1535	a_i	1111111111	10	10	True	XXX	
358	1536	a_i	1111111111	10	10	True	XXX	
359	1537	a_i	1111111111	10	10	True	XXX	
360	1538	a_i	1111111111	10	10	True	XXX	
361	1539	a_i	1111111111	10	10	True	XXX	
362	1540	a_i	1111111111	10	10	True	XXX	
363	1541	a_i	1111111111	10	10	True	XXX	
364	1542	a_i	1111111111	10	10	True	XXX	
365	1543	a_i	1111111111	10	10	True	XXX	
366	1544	a_i	1111111111	10	10	True	XXX	
367	1545	a_i	1111111111	10	10	True	XXX	
368	1546	a_i	1111111111	10	10	True	XXX	
369	1547	a_i	1111111111	10	10	True	XXX	
370	1548	a_i	1111111111	10	10	True	XXX	
371	1549	a_i	1111111111	10	10	True	XXX	
372	1550	a_i	1111111111	10	10	True	XXX	
373	1551	a_i	1111111111	10	10	True	XXX	
374	1552	a_i	1111111111	10	10	True	XXX	
375	1553	a_i	1111111111	10	10	True	XXX	
376	1554	a_i	1111111111	10	10	True	XXX	
377	1555	a_i	1111111111	10	10	True	XXX	
378	1556	a_i	1111111111	10	10	True	XXX	
379	1557	a_i	1111111111	10	10	True	XXX	
380	1558	a_i	1111111111	10	10	True	XXX	
381	1559	a_i	1111111111	10	10	True	XXX	
382	1560	a_i	1111111111	10	10	True	XXX	
